response_date,version,treated_session_id,document_group,reference,id,com_req_id,com_req_code,title_short,case_filed_id,last_update_date,status,title,type,session_id,committee_id
2022-06-03T12:24:09.4032003+02:00,1.6,2020-2021,proposisjon,"Prop. 89 L (2019-2020), Innst. 389 L (2019-2020), Lovvedtak 3 (2020-2021)",79466,14417,innstilling_l,"Lov om integrering gjennom opplæring, utdanning og arbeid (integreringsloven)",79466,2020-06-23T00:00:00,behandlet,"Lov om integrering gjennom opplæring, utdanning og arbeid (integreringsloven)",lovsak,2019-2020,KOMMFORV
2022-06-03T12:24:09.4032003+02:00,1.6,2020-2021,proposisjon,"Prop. 98 L (2019-2020), Innst. 390 L (2019-2020), Lovvedtak 4 (2020-2021)",79534,14416,innstilling_l,Endringer i statsborgerloven (krav om ferdigheter i norsk muntlig),79534,2020-06-18T00:00:00,behandlet,Endringer i statsborgerloven (krav om ferdigheter i norsk muntlig),lovsak,2019-2020,KOMMFORV
2022-06-03T12:24:09.4032003+02:00,1.6,2020-2021,proposisjon,"Prop. 145 L (2019-2020), Innst. 23 L (2020-2021), Lovvedtak 2 (2020-2021)",81158,14439,innstilling_l,Endringer i midlertidig lov om tilpasninger i regelverket for barnevernet og fylkesnemnda for å avhjelpe konsekvenser av utbruddet av covid-19,81158,2020-10-08T00:00:00,behandlet,Endringer i midlertidig lov om tilpasninger i regelverket for barnevernet og fylkesnemnda for å avhjelpe konsekvenser av utbruddet av covid-19,lovsak,2019-2020,FAMKULT
2022-06-03T12:24:09.4032003+02:00,1.6,2020-2021,proposisjon,"Prop. 140 L (2019-2020), Innst. 18 L (2020-2021), Lovvedtak 1 (2020-2021), Lovanmerkning 1 (2020-2021)",81097,14420,innstilling_l,Endringer i lov 23. juni 2020 nr. 99 om tilskudd ved avbrutt permittering (økonomisk tiltak i møte med virusutbruddet),81097,2020-10-06T00:00:00,behandlet,Endringer i lov 23. juni 2020 nr. 99 om tilskudd ved avbrutt permittering (økonomisk tiltak i møte med virusutbruddet),lovsak,2019-2020,FINANS
2022-06-03T12:24:09.4032003+02:00,1.6,2020-2021,proposisjon,"Prop. 142 S (2019-2020), Innst. 19 S (2020-2021)",81098,14421,innstilling_s,"Endringer i statsbudsjettet 2020 under KD, KUD, JD, KMD, ASD, HOD, BFD, NFD, LMD, SD, FIN og OED (økonomiske tiltak i møte med virusutbruddet)",81098,2020-10-06T00:00:00,behandlet,"Endringer i statsbudsjettet 2020 under Kunnskapsdepartementet, Kulturdepartementet, Justis- og beredskapsdepartementet, Kommunal- og moderniseringsdepartementet, Arbeids- og sosialdepartementet, Helse- og omsorgsdepartementet, Barne- og familiedepartementet, Nærings- og fiskeridepartementet, Landbruks- og matdepartementet, Samferdselsdepartementet, Finansdepartementet og Olje- og energidepartementet (økonomiske tiltak i møte med virusutbruddet)",budsjett,2019-2020,FINANS
2022-06-03T12:24:09.4032003+02:00,1.6,2020-2021,innberetning,Innberetning 11 (2019-2020),81201,-1,ikke_spesifisert,Innberetning fra valgkomiteen om endringer i de faste komiteers sammensetning,81201,2020-10-06T00:00:00,behandlet,Innberetning fra valgkomiteen om endringer i de faste komiteers sammensetning,alminneligsak,2019-2020,VALG
2022-06-03T12:24:09.4032003+02:00,1.6,,grunnlovsforslag,Dokument 12:17 (2019-2020),81212,-1,ikke_spesifisert,Grunnlovsforslag om ny § 85a (om innbyggerinitierte folkeavstemninger),81212,2020-09-30T00:00:00,til_behandling,Grunnlovsforslag fra Erlend Wiborg om ny § 85a (om innbyggerinitierte folkeavstemninger),alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:09.4032003+02:00,1.6,,grunnlovsforslag,Dokument 12:19 (2019-2020),81214,-1,ikke_spesifisert,Grunnlovsframlegg om endring i § 120a (om pengeeining),81214,2020-09-30T00:00:00,til_behandling,"Grunnlovsframlegg frå Nils T. Bjørke, Sigbjørn Gjelsvik, Per Olaf Lundteigen og Emilie Enger Mehl om endring i § 120a (om pengeeining)",alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:09.4032003+02:00,1.6,,grunnlovsforslag,Dokument 12:21 (2019-2020),81217,-1,ikke_spesifisert,Grunnlovsframlegg om endring i § 112 (om vern av dyrka og dyrkande mark),81217,2020-09-30T00:00:00,til_behandling,"Grunnlovsframlegg frå Nils T. Bjørke, Marit Knutsdatter Strand, Geir Pollestad, Arne Nævra, Karin Andersen og Lars Haltbrekken om endring i § 112 (om vern av dyrka og dyrkande mark)",alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:09.4032003+02:00,1.6,,grunnlovsforslag,Dokument 12:39 (2019-2020),81237,-1,ikke_spesifisert,Grunnlovsforslag om endring i §§ 86 til 88 og 90 til 91 (om domstolkommisjonens forslag til et helhetlig grunnlovsvern for domstolene),81237,2020-09-30T00:00:00,til_behandling,Grunnlovsforslag fra Peter Frølich om endring i §§ 86 til 88 og 90 til 91 (om domstolkommisjonens forslag til et helhetlig grunnlovsvern for domstolene),alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:09.4032003+02:00,1.6,,grunnlovsforslag,Dokument 12:40 (2019-2020),81238,-1,ikke_spesifisert,Grunnlovsforslag om ny § 112a (om at de viltlevende marine ressursene tilhører fellesskapet og skal komme kystsamfunnene til gode),81238,2020-09-30T00:00:00,til_behandling,"Grunnlovsforslag fra Torgeir Knag Fylkesnes, Une Bastholm, Bjørnar Moxnes, Audun Lysbakken, Solfrid Lerbrekk, Lars Haltbrekken og Mona Fagerås om ny § 112a (om at de viltlevende marine ressursene tilhører fellesskapet og skal komme kystsamfunnene til gode)",alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:09.4032003+02:00,1.6,,grunnlovsforslag,Dokument 12:24 (2019-2020),81220,-1,ikke_spesifisert,Grunnlovsforslag om endring i § 49 og ny § 75a (om folkeforslag og folkeavstemninger),81220,2020-09-30T00:00:00,til_behandling,"Grunnlovsforslag fra Freddy André Øvstegård, Kari Elisabeth Kaski, Torgeir Knag Fylkesnes, Solfrid Lerbrekk og Nicholas Wilkinson om endring i § 49 og ny § 75a (om folkeforslag og folkeavstemninger)",alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:09.4032003+02:00,1.6,,grunnlovsforslag,Dokument 12:25 (2019-2020),81221,-1,ikke_spesifisert,Grunnlovsforslag om ny § 89 annet ledd (om å gi Høyesterett initiativrett til å prøve om en ny lov strider mot Grunnloven),81221,2020-09-30T00:00:00,til_behandling,Grunnlovsforslag fra Christian Tybring-Gjedde og Per-Willy Amundsen på vegne av Carl I. Hagen om ny § 89 annet ledd (om å gi Høyesterett initiativrett til å prøve om en ny lov strider mot Grunnloven),alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:09.4032003+02:00,1.6,,grunnlovsforslag,Dokument 12:29 (2019-2020),81225,-1,ikke_spesifisert,Grunnlovsforslag om opphevelse av § 116 første punktum (bestemmelsen om Opplysningsvesenets fond),81225,2020-09-30T00:00:00,til_behandling,"Grunnlovsforslag fra Svein Harberg, Silje Hjemdal, Freddy André Øvstegård, Geir Jørgen Bekkevold, Une Bastholm og Bjørnar Moxnes om opphevelse av § 116 første punktum (bestemmelsen om Opplysningsvesenets fond)",alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:09.4032003+02:00,1.6,,grunnlovsforslag,Dokument 12:30 (2019-2020),81228,-1,ikke_spesifisert,Grunnlovsframlegg om endring av § 75 eller § 120 a i Grunnlova (grunnlovfesting av Noregs Banks representantskap),81228,2020-09-30T00:00:00,til_behandling,"Grunnlovsframlegg frå Trygve Slagsvold Vedum, Sigbjørn Gjelsvik og Nils T. Bjørke om endring av § 75 eller § 120 a i Grunnlova (grunnlovfesting av Noregs Banks representantskap)",alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:09.4032003+02:00,1.6,,grunnlovsforslag,Dokument 12:31 (2019-2020),81227,-1,ikke_spesifisert,Grunnlovsforslag om § 95 nytt tredje ledd (om at staten ikke skal kunne skatte- og avgiftsbelegge rettslige tjenester for saker som skal avgjøres av domstolene),81227,2020-09-30T00:00:00,til_behandling,Grunnlovsforslag fra Michael Tetzschner om § 95 nytt tredje ledd (om at staten ikke skal kunne skatte- og avgiftsbelegge rettslige tjenester for saker som skal avgjøres av domstolene),alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:09.4032003+02:00,1.6,,grunnlovsforslag,Dokument 12:32 (2019-2020),81229,-1,ikke_spesifisert,Grunnlovsforslag om endring i § 98 (om forbud mot uforholdsmessig inngrep i borgernes frihetssfære),81229,2020-09-30T00:00:00,til_behandling,"Grunnlovsforslag fra Michael Tetzschner, Peter Frølich og Morten Wold om endring i § 98 (om forbud mot uforholdsmessig inngrep i borgernes frihetssfære)",alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:09.4032003+02:00,1.6,,grunnlovsforslag,Dokument 12:33 (2019-2020),81230,-1,ikke_spesifisert,Grunnlovsforslag om endring i § 100 (legge inn ordet «religion» i bestemmelsen),81230,2020-09-30T00:00:00,til_behandling,"Grunnlovsforslag fra Solveig Schytz, Trine Skei Grande og Carl-Erik Grimstad om endring i § 100 (legge inn ordet «religion» i bestemmelsen)",alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:09.4032003+02:00,1.6,,grunnlovsforslag,Dokument 12:34 (2019-2020),81232,-1,ikke_spesifisert,Grunnlovsforslag om ny § 113b (derogasjon fra menneskerettighetene),81232,2020-09-30T00:00:00,til_behandling,"Grunnlovsforslag fra Solveig Schytz, Trine Skei Grande og Carl-Erik Grimstad om ny § 113b (derogasjon fra menneskerettighetene)",alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:09.4032003+02:00,1.6,,grunnlovsforslag,Dokument 12:35 (2019-2020),81233,-1,ikke_spesifisert,Grunnlovsforslag om ny § 110a (om rett til tilfredsstillende levestandard og helse),81233,2020-09-30T00:00:00,til_behandling,"Grunnlovsforslag fra Ola Elvestuen, Kari Elisabeth Kaski og Nicholas Wilkinson om ny § 110a (om rett til tilfredsstillende levestandard og helse)",alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:09.4032003+02:00,1.6,,grunnlovsforslag,Dokument 12:36 (2019-2020),81234,-1,ikke_spesifisert,Grunnlovsforslag om ny § 113 a (om begrensning i menneskerettighetene),81234,2020-09-30T00:00:00,til_behandling,"Grunnlovsforslag fra Jette F. Christensen, Lene Vågslid og Martin Kolberg om ny § 113 a (om begrensning i menneskerettighetene)",alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:09.4032003+02:00,1.6,,grunnlovsforslag,Dokument 12:37 (2019-2020),81235,-1,ikke_spesifisert,Grunnlovsforslag om ny § 113 b (grunnlovfesting av derogasjon),81235,2020-09-30T00:00:00,til_behandling,"Grunnlovsforslag fra Jette F. Christensen, Lene Vågslid og Martin Kolberg om ny § 113 b (grunnlovfesting av derogasjon)",alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:09.4032003+02:00,1.6,2019-2020,innstillingssaker,Innst. 399 S (2019-2020),81154,14419,innstilling_s,Endringer i de faste komiteers sammensetning,81154,2020-09-28T00:00:00,behandlet,Endringer i de faste komiteers sammensetning,alminneligsak,2019-2020,VALG
2022-06-03T12:24:09.4032003+02:00,1.6,2019-2020,representantforslag,Dokument 8:143 S (2019-2020),80307,-1,ikke_spesifisert,Representantforslag om sterkere vern av naturen i vindkraftutbygginger,80301,2020-06-18T00:00:00,behandlet,"Representantforslag fra stortingsrepresentantene Lars Haltbrekken, Audun Lysbakken og Arne Nævra om sterkere vern av naturen i vindkraftutbygginger",alminneligsak,2019-2020,ENERGI
2022-06-03T12:24:09.4032003+02:00,1.6,2019-2020,redegjorelse,,80239,-1,ikke_spesifisert,Redegjørelse av statsministeren om status og videre løp for myndighetenes håndtering av covid-19,80239,2020-06-19T00:00:00,behandlet,Redegjørelse av statsministeren om status og videre løp for myndighetenes håndtering av covid-19,alminneligsak,2019-2020,NA
2022-06-03T12:24:09.4032003+02:00,1.6,2019-2020,redegjorelse,Innst. 360 S (2019-2020),79633,14414,innstilling_s,Redegjørelse av finansministeren om revidert nasjonalbudsjett,79633,2020-06-17T00:00:00,behandlet,Redegjørelse av finansministeren om revidert nasjonalbudsjett,budsjett,2019-2020,FINANS
2022-06-03T12:24:09.4032003+02:00,1.6,2019-2020,representantforslag,"Dokument 8:95 S (2019-2020), Innst. 365 S (2019-2020)",79580,14412,innstilling_s,Representantforslag om Utvidelse av kompensasjonsordningen for næringslivet,79580,2020-06-17T00:00:00,behandlet,"Representantforslag fra stortingsrepresentantene Audun Lysbakken, Torgeir Knag Fylkesnes, Kari Elisabeth Kaski, Arne Nævra, Karin Andersen og Lars Haltbrekken om utvidelse av kompensasjonsordningen for næringslivet",alminneligsak,2019-2020,FINANS
2022-06-03T12:24:09.4032003+02:00,1.6,2019-2020,melding,"Meld. St. 2 (2019-2020), Innst. 360 S (2019-2020)",79767,14414,innstilling_s,Revidert nasjonalbudsjett 2020,79767,2020-06-17T00:00:00,behandlet,Revidert nasjonalbudsjett 2020,budsjett,2019-2020,FINANS
2022-06-03T12:24:09.4032003+02:00,1.6,2019-2020,proposisjon,"Prop. 107 LS (2019-2020), Innst. 360 S (2019-2020)",79771,14414,innstilling_s,"Endringar i skatte-, avgifts- og tollovgivinga (S-delen)",79771,2020-06-17T00:00:00,behandlet,"Endringar i skatte-, avgifts- og tollovgivinga",budsjett,2019-2020,FINANS
2022-06-03T12:24:09.4032003+02:00,1.6,2019-2020,proposisjon,"Prop. 127 S (2019-2020), Innst. 360 S (2019-2020)",80049,14414,innstilling_s,"Endringer i statsbudsjettet 2020 under KD, KUD, JD, KMD, ASD, HOD, BFD, NFD, LMD, SD, KLD, FIN, FD og OED (økonomiske tiltak i møte med virusutbruddet)",80049,2020-06-17T00:00:00,behandlet,"Endringer i statsbudsjettet 2020 under Kunnskapsdepartementet, Kulturdepartementet, Justis- og beredskapsdepartementet, Kommunal- og moderniseringsdepartementet, Arbeids- og sosialdepartementet, Helse- og omsorgsdepartementet, Barne- og familiedepartementet, Nærings- og fiskeridepartementet, Landbruks- og matdepartementet, Samferdselsdepartementet, Klima- og miljødepartementet, Finansdepartementet, Forsvarsdepartementet og Olje- og energidepartementet (økonomiske tiltak i møte med virusutbruddet)",budsjett,2019-2020,FINANS
2022-06-03T12:24:09.4032003+02:00,1.6,2019-2020,proposisjon,"Prop. 117 S (2019-2020), Innst. 360 S (2019-2020)",79784,14414,innstilling_s,Tilleggsbevilgninger og omprioriteringer i statsbudsjettet 2020,79784,2020-06-17T00:00:00,behandlet,Tilleggsbevilgninger og omprioriteringer i statsbudsjettet 2020,budsjett,2019-2020,FINANS
2022-06-03T12:24:09.4032003+02:00,1.6,2019-2020,representantforslag,"Dokument 8:127 S (2019-2020), Innst. 394 S (2019-2020)",80199,14413,innstilling_s,Representantforslag om forskudd til arbeidsledige som ikke har fått penger de har rett på,78134,2020-06-17T00:00:00,behandlet,Representantforslag fra stortingsrepresentant Bjørnar Moxnes om forskudd til arbeidsledige som ikke har fått penger de har rett på,alminneligsak,2019-2020,FINANS
2022-06-03T12:24:09.4032003+02:00,1.6,2019-2020,proposisjon,"Prop. 38 S (2019-2020), Innst. 393 S (2019-2020)",78247,14401,innstilling_s,Utbygging og finansiering av E18 Lysaker-Ramstadsletta i Akershus,78247,2020-06-12T00:00:00,behandlet,Utbygging og finansiering av E18 Lysaker-Ramstadsletta i Akershus,alminneligsak,2019-2020,TRANSKOM
2022-06-03T12:24:09.4032003+02:00,1.6,2019-2020,proposisjon,"Prop. 118 S (2019-2020), Innst. 380 S (2019-2020)",78650,14396,innstilling_s,Endringer i statsbudsjettet 2020 under Landbruks- og matdepartementet (Jordbruksoppgjøret 2020 m.m.),78650,2020-06-11T00:00:00,behandlet,Endringer i statsbudsjettet 2020 under Landbruks- og matdepartementet (Jordbruksoppgjøret 2020 m.m.),budsjett,2019-2020,NÆRING
2022-06-03T12:24:09.4032003+02:00,1.6,,grunnlovsforslag,Dokument 12:14 (2019-2020),80333,-1,ikke_spesifisert,Grunnlovsforslag om endring i § 68 (om at Stortinget trer sammen tidligere),80333,2020-06-19T00:00:00,til_behandling,Grunnlovsforslag fra Audun Lysbakken og Freddy André Øvstegård om endring i § 68 (om at Stortinget trer sammen tidligere),alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:09.4032003+02:00,1.6,,grunnlovsforslag,Dokument 12:15 (2019-2020),80332,-1,ikke_spesifisert,Grunnlovsforslag om ny § 107 (rett til bolig),80332,2020-06-19T00:00:00,til_behandling,"Grunnlovsforslag fra Freddy André Øvstegård, Karin Andersen, Nicholas Wilkinson og Audun Lysbakken om ny § 107 (rett til bolig)",alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:09.4188172+02:00,1.6,,grunnlovsforslag,Dokument 12:12 (2019-2020),80334,-1,ikke_spesifisert,Grunnlovsforslag om endring i § 93 (om grunnlovfesting av retten til asyl),80334,2020-06-19T00:00:00,til_behandling,"Grunnlovsforslag fra Karin Andersen, Kari Elisabeth Kaski, Petter Eide, Lars Haltbrekken, Solveig Schytz, Terje Breivik, Une Bastholm og Bjørnar Moxnes om endring i § 93 (om grunnlovfesting av retten til asyl)",alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:09.4188172+02:00,1.6,,grunnlovsforslag,Dokument 12:6 (2019-2020),80344,-1,ikke_spesifisert,Grunnlovsforslag om endring i § 93 (vern av liv fra unnfangelse til naturlig død),80344,2020-06-19T00:00:00,til_behandling,"Grunnlovsforslag fra Hans Fredrik Grøvan, Jorunn Gleditsch Lossius, Geir Sigbjørn Toskedal, Steinar Reiten og Torill Selsvold Nyborg om endring i § 93 (vern av liv fra unnfangelse til naturlig død)",alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:09.4188172+02:00,1.6,,grunnlovsforslag,Dokument 12:7 (2019-2020),80330,-1,ikke_spesifisert,Grunnlovsforslag om opphevelse av § 117 (om opphevelse av odels- og åsetesretten),80330,2020-06-19T00:00:00,til_behandling,Grunnlovsforslag fra Solveig Horne og Terje Halleland om opphevelse av § 117 (om opphevelse av odels- og åsetesretten),alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:09.4188172+02:00,1.6,,grunnlovsforslag,Dokument 12:8 (2019-2020),80345,-1,ikke_spesifisert,Grunnlovsforslag om ny § 111 (grunnlovfesting av allemannsretten),80345,2020-06-19T00:00:00,til_behandling,"Grunnlovsforslag fra Dag Terje Andersen, Svein Harberg, Magne Rommetveit, Eva Kristin Hansen, Bente Stein Mathisen, Freddy André Øvstegård, Karin Andersen, Terje Breivik, Une Bastholm og Bjørnar Moxnes om ny § 111 (grunnlovfesting av allemannsretten)",alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:09.4188172+02:00,1.6,,grunnlovsforslag,Dokument 12:9 (2019-2020),80335,-1,ikke_spesifisert,Grunnlovsforslag om ny § 112 a (frittlevende marine ressurser),80335,2020-06-19T00:00:00,til_behandling,"Grunnlovsforslag fra Dag Terje Andersen, Eva Kristin Hansen, Magne Rommetveit, Svein Harberg, Bente Stein Mathisen, Nils T. Bjørke og Terje Breivik om ny § 112 a (frittlevende marine ressurser)",alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:09.4188172+02:00,1.6,,grunnlovsforslag,Dokument 12:10 (2019-2020),80346,-1,ikke_spesifisert,Grunnlovsforslag om endring i § 108 (samene som urfolk),80346,2020-06-19T00:00:00,til_behandling,"Grunnlovsforslag fra Dag Terje Andersen, Eva Kristin Hansen, Magne Rommetveit, Svein Harberg, Hans Fredrik Grøvan, Freddy André Øvstegård, Terje Breivik, Nils T. Bjørke, Une Bastholm og Bjørnar Moxnes om endring i § 108 (samene som urfolk)",alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:09.4188172+02:00,1.6,,grunnlovsforslag,Dokument 12:3 (2019-2020),80278,-1,ikke_spesifisert,Grunnlovsforslag om endring i §§ 21 og 91 (Stortingets samtykke ved utnevning av dommere til Høyesterett),80278,2020-06-18T00:00:00,til_behandling,Grunnlovsforslag fra Erlend Wiborg om endring i §§ 21 og 91 (Stortingets samtykke ved utnevning av dommere til Høyesterett),alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:09.4188172+02:00,1.6,,grunnlovsforslag,Dokument 12:5 (2019-2020),80280,-1,ikke_spesifisert,"Grunnlovsforslag om endring i § 2, § 4, § 9, § 16, § 44, § 99 og tittel på kapittel B (om å fullføre skillet mellom staten og Den norske kirke)",80280,2020-06-18T00:00:00,til_behandling,"Grunnlovsforslag fra Nicholas Wilkinson, Solfrid Lerbrekk, Terje Breivik og Solveig Schytz om endring i § 2, § 4, § 9, § 16, § 44, § 99 og tittel på kapittel B (om å fullføre skillet mellom staten og Den norske kirke)",alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:09.4188172+02:00,1.6,2019-2020,melding,"Meld. St. 20 (2019-2020), Innst. 382 S (2019-2020)",79476,14397,innstilling_s,"Helhetlige forvaltningsplaner for de norske havområdene - Barentshavet og havområdene utenfor Lofoten, Norskehavet, og Nordsjøen og Skagerrak",79476,2020-06-11T00:00:00,behandlet,"Helhetlige forvaltningsplaner for de norske havområdene - Barentshavet og havområdene utenfor Lofoten, Norskehavet, og Nordsjøen og Skagerrak",alminneligsak,2019-2020,ENERGI
2022-06-03T12:24:09.4188172+02:00,1.6,2019-2020,representantforslag,"Dokument 8:120 S (2019-2020), Innst. 391 S (2019-2020)",80036,14399,innstilling_s,Representantforslag om å ta ut rovvilt for å berge samisk reindrift i en spesielt vanskelig situasjon,80036,2020-06-11T00:00:00,behandlet,"Representantforslag fra stortingsrepresentantene Siv Mossleth, Geir Adelsten Iversen, Heidi Greni og Sandra Borch om å ta ut rovvilt for å berge samisk reindrift i en spesielt vanskelig situasjon",alminneligsak,2019-2020,ENERGI
2022-06-03T12:24:09.4188172+02:00,1.6,2019-2020,innstillingssaker,Innst. 392 S (2019-2020),80257,14408,innstilling_s,"Valg av nytt varamedlem til Stortingets delegasjon til konferansen for overvåking av EUs utenriks-, sikkerhets- og forsvarspolitikk",80257,2020-06-16T00:00:00,behandlet,"Valg av nytt varamedlem til Stortingets delegasjon til konferansen for overvåking av EUs utenriks-, sikkerhets- og forsvarspolitikk",alminneligsak,2019-2020,VALG
2022-06-03T12:24:09.4188172+02:00,1.6,2019-2020,proposisjon,"Prop. 105 S (2019-2020), Innst. 383 S (2019-2020)",79769,14398,innstilling_s,Kommuneproposisjonen 2021,79769,2020-06-11T00:00:00,behandlet,Kommuneproposisjonen 2021,alminneligsak,2019-2020,KOMMFORV
2022-06-03T12:24:09.4188172+02:00,1.6,2019-2020,representantforslag,"Dokument 8:103 S (2019-2020), Innst. 332 S (2019-2020)",79709,14355,innstilling_s,Representantforslag om behovet for raskt å øke ekstrabevilgninger til kommunesektoren under koronakrisen,79709,2020-05-28T00:00:00,behandlet,"Representantforslag fra stortingsrepresentantene Kari Elisabeth Kaski, Karin Andersen, Mona Fagerås og Audun Lysbakken om behovet for raskt å øke ekstrabevilgninger til kommunesektoren under koronakrisen",alminneligsak,2019-2020,KOMMFORV
2022-06-03T12:24:09.4188172+02:00,1.6,2019-2020,representantforslag,"Dokument 8:94 S (2019-2020), Innst. 367 S (2019-2020)",79579,14384,innstilling_s,Representantforslag om fjerning av innsatsstyrt finansiering i spesialisthelsetjenesten under koronapandemien,79579,2020-06-09T00:00:00,behandlet,"Representantforslag fra stortingsrepresentantene Nicholas Wilkinson, Karin Andersen, Torgeir Knag Fylkesnes, Petter Eide og Arne Nævra om fjerning av innsatsstyrt finansiering i spesialisthelsetjenesten under koronapandemien Petter Eide, ",alminneligsak,2019-2020,HELSEOMS
2022-06-03T12:24:09.4188172+02:00,1.6,2019-2020,representantforslag,"Dokument 8:76 S (2019-2020), Innst. 378 S (2019-2020)",78959,14392,innstilling_s,Representantforslag om etterlønnsavtaler for politikere - like rettigheter for kong Salomo og Jørgen Hattemaker,78959,2020-06-10T00:00:00,behandlet,"Representantforslag fra stortingsrepresentantene Kari Elisabeth Kaski, Lars Haltbrekken, Torgeir Knag Fylkesnes, Solfrid Lerbrekk, Freddy André Øvstegård, Nicholas Wilkinson og Karin Andersen om etterlønnsavtaler for politikere - like rettigheter for kong Salomo og Jørgen Hattemaker",alminneligsak,2019-2020,KOMMFORV
2022-06-03T12:24:09.4188172+02:00,1.6,2019-2020,representantforslag,"Dokument 8:64 S (2019-2020), Innst. 371 S (2019-2020)",78731,14386,innstilling_s,Representantforslag om å styrke det ideelle innslaget i spesialisthelsetenesta,78731,2020-06-09T00:00:00,behandlet,Representantforslag frå stortingsrepresentantane Kjersti Toppe og Siv Mossleth om å styrke det ideelle innslaget i spesialisthelsetenesta,alminneligsak,2019-2020,HELSEOMS
2022-06-03T12:24:09.4188172+02:00,1.6,2019-2020,representantforslag,"Dokument 8:78 S (2019-2020), Innst. 376 S (2019-2020)",78976,14387,innstilling_s,Representantforslag om at Statsbygg ikke skal selge bygningene på studiested Nesna,78976,2020-06-09T00:00:00,behandlet,"Representantforslag fra stortingsrepresentantene Marit Knutsdatter Strand, Marit Arnstad, Kari Anne Bøkestad Andreassen og Siv Mossleth om at Statsbygg ikke skal selge bygningene på studiested Nesna",alminneligsak,2019-2020,KOMMFORV
2022-06-03T12:24:09.4188172+02:00,1.6,2019-2020,melding,"Meld. St. 12 (2019-2020), Innst. 373 S (2019-2020)",78581,14389,innstilling_s,Anmodnings- og utredningsvedtak i stortingssesjonen 2018-2019,78581,2020-06-09T00:00:00,behandlet,Anmodnings- og utredningsvedtak i stortingssesjonen 2018-2019,alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:09.4188172+02:00,1.6,2019-2020,representantforslag,"Dokument 8:40 S (2019-2020), Innst. 377 S (2019-2020)",78361,14391,innstilling_s,Representantforslag om tiltak for en bedre fergepolitikk i Distrikts-Norge,78361,2020-06-10T00:00:00,behandlet,"Representantforslag fra stortingsrepresentantene Siv Mossleth, Geir Adelsten Iversen, Sandra Borch, Jenny Klinge, Liv Signe Navarsete, Hans Inge Myrvold og Marit Arnstad om tiltak for en bedre fergepolitikk i Distrikts-Norge",alminneligsak,2019-2020,KOMMFORV
2022-06-03T12:24:09.4188172+02:00,1.6,2019-2020,representantforslag,"Dokument 8:44 S (2019-2020), Innst. 375 S (2019-2020)",78487,14377,innstilling_s,Representantforslag om tiltak for å få ned klimagassutslippene,78487,2020-06-09T00:00:00,behandlet,"Representantforslag fra stortingsrepresentantene Karin Andersen, Kari Elisabeth Kaski, Arne Nævra, Nicholas Wilkinson og Lars Haltbrekken om tiltak for å få ned klimagassutslippene",alminneligsak,2019-2020,ENERGI
2022-06-03T12:24:09.4188172+02:00,1.6,2019-2020,proposisjon,"Prop. 120 S (2019-2020), Innst. 372 S (2019-2020)",78582,14378,innstilling_s,Pensjonar frå statskassa,78582,2020-06-09T00:00:00,behandlet,Pensjonar frå statskassa,alminneligsak,2019-2020,ARBSOS
2022-06-03T12:24:09.4188172+02:00,1.6,2019-2020,representantforslag,"Dokument 8:45 S (2019-2020), Innst. 374 S (2019-2020)",78490,14388,innstilling_s,Representantforslag om styrkede abortrettigheter,78490,2020-06-09T00:00:00,behandlet,Representantforslag fra stortingsrepresentantene Kari Elisabeth Kaski og Nicholas Wilkinson om styrkede abortrettigheter,alminneligsak,2019-2020,HELSEOMS
2022-06-03T12:24:09.4188172+02:00,1.6,2019-2020,melding,"Meld. St. 16 (2019-2020), Innst. 379 S (2019-2020)",79386,14394,innstilling_s,"Nye mål i kulturmiljøpolitikken - Engasjement, bærekraft og mangfold",79386,2020-06-10T00:00:00,behandlet,"Nye mål i kulturmiljøpolitikken - Engasjement, bærekraft og mangfold",alminneligsak,2019-2020,FAMKULT
